"","","","LG_Char","0.51"
"","","","GBD Version","4.01.2591","","","","","Temp","Limits Method"
"","","","Date","06-Feb-22 11:52:48 PM (PST)","","","","","32","Guaranteed By Design"
"","","","Die Type","VK78A-0B","","","","","",""
"","","","Product","Wafer Sort","","","","","",""
"","","","Lot Number","","","","","","",""
"","","","Wafer Number","","","","","","",""
"","","","Engineer","","","","","","",""
"","","","Approved By","","","","","","",""
"","","","","","","","","","",""
"","","","","","","","","","",""
"","","","","","","","","","",""
"","","","","","TestType","","","Mean","Median","StDev","Min","Max","","NoScale","PD","SD","OD","SU","OU","NSigDown","NSigUp","GBDMinck","GBDMaxck","GBDMin","GBDMax","TesterLow","TesterHigh","LimitOverrideLow","LimitOverrideHigh","ECMinInput","ECMaxInput","GBCalcType","GBCalcTester","GBCalcComp","GBCalcGage1","GBCalcGage2","GBCalcCorrTar","GBCalcCorrDeltaMin","GBCalcCorrDeltaMax","GBCalcIns","GBCalcSupplyMean","GBCorrReq","GBCalcBlank","GBTestType","LimitsMethod","GBTempReq","GBTempMeansTested","GBTempMeanMin","GBTempMeanMax","GBTempDriftNeg","GBTempDriftPos","GBTempSigmaDriftMin","GBTempSigmaDriftMax","GBTempSigmaMin","GBTempSigmaMax","GBResCalcGage","GBTempValidDriftNeg","GBTempValidDriftPos","GBTempECShiftMin","GBTempECShiftMax","GBUncertaintyMin","GBUncertaintyMax","GBResDefMin","GBResDefMax","GBResCalcMinTotal","GBResCalcMaxTotal","GBResUserLow","GBResUserHigh","GBResAppLow","GBResAppHigh","CalcEC","ECMinOutput","ECMaxOutput","FTMin","FTMax","FTSPFOnlyMin","FTSPFOnlyMax","FTSPFMin","FTSPFMax","","SigmaP","SigmaD","GBDPassedMethod","","","","","","dB","Group"
"","","","Test #","Test Name","Test Type","Temp","Unit","Mean","Median","Standard Deviation","Min","Max","","Default Scales?","Process Dependent","Scale (Down)","Offset (Down)","Scale (Up)","Offset (Up)","N Sigma (Down)","N Sigma (Up)","GBD No Scale Min","GBD No Scale Max","GBD Min","GBD Max","EC/QA Low Limit (from tester)","EC/QA High Limit (from tester)","EC/QA Low Limit (Override)","EC/QA High Limit (Override)","EC / QA Min (Input)","EC / QA Max (Input)","GB Type","Tester Accuracy","HW Component Accuracy","T2T Gage or Combined Gage Sigma","B2B Gage Sigma","Correlation Target","Correlation Delta Min","Correlation Delta Max","Insertion Repeatability","Supply Mean Shift","Correlation Components Required?","Calculation Blank?","GB Test Type?","Limits Method","Temperature Components Required?","Means of Temperatures tested","Temperature Mean Shift (Min)","Temperature Mean Shift (Max)","NegDrift","PosDrift","Temperature Sigma Drift","Temperature Sigma Drift","Temperature Sigma Shift (Min)","Temperature Sigma Shift (Max)","Calculated Gage Components","Valid NegDrift","Valid PosDrift","EC Shift (Min)","EC Shift (Max)","Uncertainty GB (Min)","Uncertainty GB (Max)","Default Guardband (Min)","Default Guardband (Max)","Calculated Guardband (Min)","Calculated Guardband (Max)","Override Guardband (Min)","Override Guardband (Max)","Applied Guardband (Min)","Applied Guardband (Max)","Calc EC?","EC / QA Min (Output)","EC / QA Max (Output)","FT Min","FT Max","(For Calc Only) SPF (Min)","(For Calc Only) SPF (Max)","(For Calc Only) FT SPF (Min)","(For Calc Only) FT SPF (Min)","QA
GBD
Flag","Population Sigmas Passed","Drift Sigmas Passed","Passed GBD by Method","QA CPK","FT CPK","FT CP Low","FT CP High","Yield Loss","","","Data Sheet Parameter","Notes","","","Sigma T Max","Sigma TSPF Max","Sigma T","32","","Neg Mean Drift","Pos Mean Drift","Drift Temp","32"
"","","","1052040","Pre-Stress_Iccq_Nom_BothOff_16V/","PROD - EC","32","nA","84.33239","82.85506","14.19841","52.58266","180.0859","","","TRUE","0.5","0","4.2","0","","","","","-429.0409E-03","711.9960","","","-36.07334","747.5869","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","39.18301","39.18301","0.0","0.0","","","39.18301","39.18301","","","","3.109673","708.4039","","","","","Fail","6.596829","","","2.199829","1.979831","","","0.00000028511920023432374%","",""," "," "," "," ","32"," "," "," "," ","32",,,
"","","","1052041","Pre-Stress_Iccq_1.7V_BothOff_16V/","PROD - EC","32","nA","69.92689","70.14122","22.41873","6.373466","173.7112","","","TRUE","0.5","0","4.2","0","","","","","-32.29276","858.6451","","","-76.49190","901.3172","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","48.89045","48.89045","0.0","0.0","","","48.89045","48.89045","","","","-27.60144","852.4268","","","","","Fail","6.453193","","","2.191583","1.972081","","","0.000000309994576176985%","",""," "," "," "," ","32"," "," "," "," ","32",,,
"","","","1052042","Pre-Stress_Iccq_1.9V_BothOff_16V/","PROD - EC","32","nA","100.8111","98.78873","21.69613","46.20763","221.5216","","","TRUE","0.5","0","4.2","0","","","","","-14.68285","970.1492","","","-63.69062","1.018400E+03","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","54.10456","54.10456","0.0","0.0","","","54.10456","54.10456","","","","-9.586063","964.2961","","","","","Fail","6.529514","","","2.195978","1.976226","","","0.00000029704072313362447%","",""," "," "," "," ","32"," "," "," "," ","32",,,
"","","","1052045","Pre-Stress_Iddhq_BothOff_16V/","PROD - EC","32","uA","8.343551","8.351251","138.7744E-03","7.571126","8.719064","","","TRUE","0.5","0","4.2","0","","","","","3.755452","38.54003","","","2.008544","40.31372","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","1.915259","1.915259","0.0","0.0","","","1.915259","1.915259","","","","3.923803","38.39846","","","","","Pass","9.043123","","","2.200883","1.980640","","","0.0000002739721691898665%","",""," "," "," "," ","32"," "," "," "," ","32",,,
"","","","1052050","Pre-Stress_Iddhq_rst_BothOff_16V/","PROD - EC","32","uA","152.0329E-03","150.6296E-03","17.34747E-03","41.07642E-03","471.1901E-03","","","TRUE","0.5","0","4.2","0","","","","","23.97404E-03","1.075694","","","-25.49180E-03","1.109401","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","56.74466E-03","56.74466E-03","0.0","0.0","","","56.74466E-03","56.74466E-03","","","","31.25286E-03","1.052656","","","","","Pass","6.462629","","","2.128197","1.912380","","","0.0000006454202340846685%","",""," "," "," "," ","32"," "," "," "," ","32",,,
"","","","1052060","Pre-Stress_Ibstq_BothOff_16V/","PROD - EC","32","nA","126.1716","126.6612","19.55835","62.67312","202.5800","","","TRUE","0.5","0","4.2","0","","","","","4.410768","1.022791E+03","","","-46.64854","1.074956E+03","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","56.08025","56.08025","0.0","0.0","","","56.08025","56.08025","","","","9.431714","1.018876E+03","","","","","Pass","6.635035","","","2.200551","1.980278","","","0.00000027272709843484193%","",""," "," "," "," ","32"," "," "," "," ","32",,,
"","","","1052070","Pre-Stress_Ldoin_BothOff_16V/","PROD - EC","32","uA","13.77847E-03","12.74702E-03","18.87335E-03","-62.1789E-03","100.3749E-03","","","TRUE","4.2","0","4.2","0","","","","","-417.7389E-03","533.4781E-03","","","-465.1081E-03","582.1576E-03","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","52.36328E-03","52.36328E-03","0.0","0.0","","","52.36328E-03","52.36328E-03","","","","-412.7448E-03","529.7943E-03","","","","","Pass","6.597582","","","2.199194","1.978999","","","0.00000027635608175992614%","",""," "," "," "," ","32"," "," "," "," ","32",,,
"","","","1052080","Pre-Stress_VXLeakage0V_BothOff_16V/","PROD - EC","32","uA","-3.559330","-3.611556","403.9536E-03","-4.484784","366.0413E-03","","","TRUE","4.2","0","4.2","0","","","","","-25.12882","-4.769554","","","-24.90000","35.00000","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","2.995000","2.995000","0.0","0.0","","","2.995000","2.995000","","","","-21.90500","32.00500","","","","","Fail","5.865130","","","1.955043","1.366613","","","0.002067169872136766%","",""," "," "," "," ","32"," "," "," "," ","32",,,
"","","","1052090","Pre-Stress_VXLeakageVddh_BothOff_16V/","PROD - EC","32","uA","8.073330","8.098816","868.0351E-03","-679.9803E-03","9.927675","","","TRUE","0.5","0","4.2","0","","","","","1.432559","55.78247","","","-48.99999","58.41041","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","5.370520","5.370520","0.0","0.0","","","5.370520","5.370520","","","","-43.62947","53.03989","","","","","Pass","6.720823","","","2.193409","1.798153","","","0.000003436464723893806%","",""," "," "," "," ","32"," "," "," "," ","32",,,
"","","","1052110","Pre-Stress_VXVerify_LSon_16V/","PROD - EC","32","mV","2.033751","1.923067","693.0227E-03","-2.153526","4.171252","","","TRUE","4.2","0","4.2","0","","","","","-8.922417","26.00592","","","-50.00000","50.00000","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","5.000000","5.000000","0.0","0.0","","","5.000000","5.000000","","","","-45.00000","45.00000","","","","","Pass","14.24341","","","4.747805","4.175204","","","0.00000000000000000000000000000000000000000000000000000000000000000000000007225311358274991%","",""," "," "," "," ","32"," "," "," "," ","32",,,
"","","","1052130","Pre-Stress_Ipgm1q_LSon_16V/","PROD - EC","32","uA","-8.191589","-8.198269","138.9690E-03","-8.547167","-7.419932","","","TRUE","1.2","0","0.8","0","","","","","-10.83048","-5.886220","","","-11.09077","-5.626821","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","273.1978E-03","273.1978E-03","0.0","0.0","","","273.1978E-03","273.1978E-03","","","","-10.81758","-5.900019","","","","","Pass","7.560863","","","2.209858","1.988836","","","0.0000002407805307556594%","",""," "," "," "," ","32"," "," "," "," ","32",,,
"","","","1052135","Pre-Stress_Iddq_LSon_16V/","PROD - EC","32","mA","1.869513","1.869466","16.90003E-03","1.798240","1.931053","","","TRUE","0.8","0","1.2","0","","","","","1.414490","2.365096","","","1.363004","2.416909","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","52.69526E-03","52.69526E-03","0.0","0.0","","","52.69526E-03","52.69526E-03","","","","1.415699","2.364214","","","","","Pass","8.554903","","","2.216644","1.994911","","","0.00000021402436044217613%","",""," "," "," "," ","32"," "," "," "," ","32",,,
"","","","1052140","Pre-Stress_Iccq_Nom_LSon_16V/","PROD - EC","32","uA","80.90636E-03","79.65824E-03","13.12967E-03","49.39583E-03","384.0770E-03","","","TRUE","0.5","0","4.2","0","","","","","1.064170E-03","670.6744E-03","","","-28.22669E-03","678.2507E-03","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","35.32387E-03","35.32387E-03","0.0","0.0","","","35.32387E-03","35.32387E-03","","","","7.097180E-03","642.9268E-03","","","","","Pass","6.137389","","","2.045257","1.834246","","","0.000002060589878161678%","",""," "," "," "," ","32"," "," "," "," ","32",,,
"","","","1052141","Pre-Stress_Iccq_1.7V_LSon_16V/","PROD - EC","32","uA","37.11721E-03","38.27277E-03","18.77999E-03","-12.74693E-03","286.8625E-03","","","TRUE","0.5","0","4.2","0","","","","","-37.78138E-03","629.1482E-03","","","-68.83697E-03","648.6604E-03","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","35.87487E-03","35.87487E-03","0.0","0.0","","","35.87487E-03","35.87487E-03","","","","-32.96210E-03","612.7855E-03","","","","","Fail","6.247378","","","2.117027","1.901862","","","0.0000007473841851293163%","",""," "," "," "," ","32"," "," "," "," ","32",,,
"","","","1052142","Pre-Stress_Iccq_1.9V_LSon_16V/","PROD - EC","32","uA","1.209719","1.137519","209.2802E-03","837.5687E-03","1.92676","","","TRUE","0.5","0","4.2","0","","","","","-22.98080E-03","10.35468","","","-539.5551E-03","10.85776","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","569.8658E-03","569.8658E-03","0.0","0.0","","","569.8658E-03","569.8658E-03","","","","30.31066E-03","10.28789","","","","","Fail","6.572342","","","2.193907","1.974256","","","0.0000003022114038441942%","",""," "," "," "," ","32"," "," "," "," ","32",,,
"","","","1052145","Pre-Stress_Iddhq_LSon_16V/","PROD - EC","32","uA","11.51742","11.56187","310.2004E-03","8.227596","12.09735","","","TRUE","0.5","0","4.2","0","","","","","4.828111","56.19023","","","2.262788","58.73138","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","2.823429","2.823429","0.0","0.0","","","2.823429","2.823429","","","","5.086218","55.90795","","","","","Pass","7.950463","","","2.197900","1.978016","","","0.0000002905518922471909%","",""," "," "," "," ","32"," "," "," "," ","32",,,
"","","","1052150","Pre-Stress_Iddhq_rst_LSon_16V/","PROD - EC","32","uA","3.325835","3.399620","288.3167E-03","162.4457E-03","3.689699","","","TRUE","0.5","0","4.2","0","","","","","797.9677E-03","21.23409","","","-7.290000","22.20530","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","1.474765","1.474765","0.0","0.0","","","1.474765","1.474765","","","","-5.815234","20.73054","","","","","Pass","6.802039","","","2.190097","1.901439","","","0.000000584052295415918%","",""," "," "," "," ","32"," "," "," "," ","32",,,
"","","","1052160","Pre-Stress_Ibstq_LSon_16V/","PROD - EC","32","nA","99.13795","99.50592","20.64367","33.27421","172.6407","","","TRUE","0.5","0","4.2","0","","","","","-12.36206","936.6001","","","-59.93103","985.4672","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","52.26991","52.26991","0.0","0.0","","","52.26991","52.26991","","","","-7.661123","933.1972","","","","","Fail","6.563611","","","2.200509","1.980184","","","0.0000002705083197905431%","",""," "," "," "," ","32"," "," "," "," ","32",,,
"","","","1052170","Pre-Stress_Ldoin_LSon_16V/","PROD - EC","32","uA","13.83328E-03","11.16625E-03","19.02854E-03","-52.61291E-03","94.00197E-03","","","TRUE","4.2","0","4.2","0","","","","","-421.4196E-03","537.6192E-03","","","-472.5376E-03","589.2635E-03","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","53.09005E-03","53.09005E-03","0.0","0.0","","","53.09005E-03","53.09005E-03","","","","-419.4475E-03","536.1735E-03","","","","","Pass","6.639615","","","2.213205","1.991774","","","0.0000002250838285528725%","",""," "," "," "," ","32"," "," "," "," ","32",,,
"","","","1052210","Pre-Stress_VXVerify_HSon_16V/","PROD - EC","32","V","15.99667","15.99674","1.008762E-03","15.99310","15.99856","","","TRUE","1","0","1","0","","","","","15.99062","16.00272","","","15.94999","16.04999","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","4.999971E-03","4.999971E-03","0.0","0.0","","","4.999971E-03","4.999971E-03","","","","15.95499","16.04499","","","","","Fail","46.26946","","","15.42315","13.77097","","","0%","",""," "," "," "," ","32"," "," "," "," ","32",,,
"","","","1052230","Pre-Stress_Ipgm1q_HSon_16V/","PROD - EC","32","uA","-8.191840","-8.198269","139.8521E-03","-8.550773","-6.999653","","","TRUE","2","0","0.5","0","","","","","-18.06190","-3.676363","","","-11.00000","-2.951359","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","402.4320E-03","402.4320E-03","0.0","0.0","","","402.4320E-03","402.4320E-03","","","","-10.59756","-3.353791","","","","","Fail","-19.24775","","","36.38779E-03","-75.51122E-03","","","58.96068088833278%","",""," "," "," "," ","32"," "," "," "," ","32",,,
"","","","1052235","Pre-Stress_Iddq_HSon_16V/","PROD - EC","32","mA","1.859803","1.859882","21.49270E-03","1.771119","1.939635","","","TRUE","0.7","0","1.3","0","","","","","1.211592","2.585387","","","1.139795","2.657741","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","75.89726E-03","75.89726E-03","0.0","0.0","","","75.89726E-03","75.89726E-03","","","","1.215693","2.581843","","","","","Pass","8.589566","","","2.209047","1.988061","","","0.00000024224966847803676%","",""," "," "," "," ","32"," "," "," "," ","32",,,
"","","","1052240","Pre-Stress_Iccq_Nom_HSon_16V/","PROD - EC","32","uA","83.60728E-03","81.36381E-03","15.02528E-03","50.98127E-03","387.2644E-03","","","TRUE","0.5","0","4.2","0","","","","","-3.272210E-03","729.7877E-03","","","-36.14970E-03","743.0098E-03","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","38.95797E-03","38.95797E-03","0.0","0.0","","","38.95797E-03","38.95797E-03","","","","2.808267E-03","704.0518E-03","","","","","Fail","6.209521","","","2.072147","1.85957","","","0.0000013927833832267105%","",""," "," "," "," ","32"," "," "," "," ","32",,,
"","","","1052241","Pre-Stress_Iccq_1.7V_HSon_16V/","PROD - EC","32","uA","68.92885E-03","68.5471E-03","22.90997E-03","6.373466E-03","336.2666E-03","","","TRUE","0.5","0","4.2","0","","","","","-34.26550E-03","866.8326E-03","","","-77.18145E-03","898.7736E-03","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","48.79775E-03","48.79775E-03","0.0","0.0","","","48.79775E-03","48.79775E-03","","","","-28.38370E-03","849.9759E-03","","","","","Fail","6.331951","","","2.141787","1.925172","","","0.0000005429283732915267%","",""," "," "," "," ","32"," "," "," "," ","32",,,
"","","","1052242","Pre-Stress_Iccq_1.9V_HSon_16V/","PROD - EC","32","uA","98.59857E-03","95.68192E-03","22.58190E-03","43.02089E-03","494.0410E-03","","","TRUE","0.5","0","4.2","0","","","","","-18.44643E-03","983.1781E-03","","","-64.02244E-03","1.005942","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","53.49824E-03","53.49824E-03","0.0","0.0","","","53.49824E-03","53.49824E-03","","","","-10.52419E-03","952.4442E-03","","","","","Fail","6.240019","","","2.09091","1.877264","","","0.0000010679628572958458%","",""," "," "," "," ","32"," "," "," "," ","32",,,
"","","","1052245","Pre-Stress_Iddhq_HSon_16V/","PROD - EC","32","uA","15.79364","15.94208","653.9128E-03","8.496948","16.80337","","","TRUE","0.5","0","4.2","0","","","","","5.935083","82.81190","","","2.107780","86.54797","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","4.222009","4.222009","0.0","0.0","","","4.222009","4.222009","","","","6.329790","82.32596","","","","","Pass","7.360334","","","2.194392","1.974715","","","0.0000003008792385689809%","",""," "," "," "," ","32"," "," "," "," ","32",,,
"","","","1052250","Pre-Stress_Iddhq_rst_HSon_16V/","PROD - EC","32","uA","7.601803","7.762866","653.3574E-03","370.6800E-03","8.9767","","","TRUE","2","0","2","0","","","","","7.363318","23.04389","","","-39.49999","23.76786","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","3.163393","3.163393","0.0","0.0","","","3.163393","3.163393","","","","-36.33660","20.60447","","","","","Fail","6.554038","","","2.184679","1.377721","","","0.0017890231001627122%","",""," "," "," "," ","32"," "," "," "," ","32",,,
"","","","1052260","Pre-Stress_Ibstq_HSon_16V/","PROD - EC","32","nA","173.5982","174.8040","18.01663","111.1752","241.9793","","","TRUE","0.5","0","4.2","0","","","","","32.74922","1.183131E+03","","","-24.97794","1.242445E+03","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","63.37114","63.37114","0.0","0.0","","","63.37114","63.37114","","","","38.39319","1.179073E+03","","","","","Pass","6.783840","","","2.200723","1.980375","","","0.00000026946572376374556%","",""," "," "," "," ","32"," "," "," "," ","32",,,
"","","","1052270","Pre-Stress_Ldoin_HSon_16V/","PROD - EC","32","nA","12.35819","12.74575","16.58503","-62.1789","98.8485","","","TRUE","4.2","0","4.2","0","","","","","-366.0384","469.8472","","","-407.6413","511.2677","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","45.94545","45.94545","0.0","0.0","","","45.94545","45.94545","","","","-361.6959","465.3223","","","","","Pass","6.594633","","","2.198211","1.978346","","","0.00000029144878001219%","",""," "," "," "," ","32"," "," "," "," ","32",,,
"","","","1052280","Pre-Stress_Iddq_AllOff_16V/","PROD - EC","32","uA","2.725800","2.716791","74.05508E-03","2.59707","4.096429","","","TRUE","0.5","0","4.2","0","","","","","1.140735","13.31455","","","-3.090337","35.96674","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","1.952854","1.952854","0.0","0.0","","","1.952854","1.952854","","","","-1.137483","34.01388","","","","","Pass","78.82928","","","3.390220","2.748563","","","0.000000000000008210494397689185%","",""," "," "," "," ","32"," "," "," "," ","32",,,
"","","","17200010","Stress_VXVerify_BothOff_18V/","PROD - EC","32","mV","-241.1382","-240.7781","3.371027","-261.5468","-233.9030","","","TRUE","1","0","1","0","","","","","-261.3644","-220.9120","","","-500.0","0.0","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","25.0","25.0","0.0","0.0","","","25.0","25.0","","","","-475.0","-25.0","","","","","Fail","71.53256","","","23.84418","21.37214","","","0%","",""," "," "," "," ","32"," "," "," "," ","32",,,
"","","","17200030","Stress_Ipgm1q_BothOff_18V/","PROD - EC","32","uA","-8.889423","-8.896876","153.3116E-03","-9.286837","-8.252343","","","TRUE","1","0","1","0","","","","","-9.809293","-7.969554","","","-9.909275","-7.865818","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","102.1728E-03","102.1728E-03","0.0","0.0","","","102.1728E-03","102.1728E-03","","","","-9.807102","-7.967991","","","","","Fail","6.652145","","","2.217381","1.995235","","","0.0000002003768484529259%","",""," "," "," "," ","32"," "," "," "," ","32",,,
