"","","","LG_Char","0.51"
"","","","GBD Version","4.01.2591","","","","","Temp","Limits Method"
"","","","Date","29-Apr-22 6:09:17 AM (PST)","","","","","-40","Guaranteed By Design"
"","","","Die Type","VK78A-0B","","","","","0","Guaranteed By Design"
"","","","Product","MAX20810","","","","","32","Guaranteed By Design"
"","","","Lot Number","","","","","","85","Guaranteed By Design"
"","","","Wafer Number","","","","","","125","Guaranteed By Design"
"","","","Engineer","","","","","","",""
"","","","Approved By","","","","","","",""
"","","","","","","","","","",""
"","","","","","","","","","",""
"","","","","","","","","","",""
"","","","","","TestType","","","Mean","Median","StDev","Min","Max","","NoScale","PD","SD","OD","SU","OU","NSigDown","NSigUp","GBDMinck","GBDMaxck","GBDMin","GBDMax","TesterLow","TesterHigh","LimitOverrideLow","LimitOverrideHigh","ECMinInput","ECMaxInput","GBCalcType","GBCalcTester","GBCalcComp","GBCalcGage1","GBCalcGage2","GBCalcCorrTar","GBCalcCorrDeltaMin","GBCalcCorrDeltaMax","GBCalcIns","GBCalcSupplyMean","GBCorrReq","GBCalcBlank","GBTestType","LimitsMethod","GBTempReq","GBTempMeansTested","GBTempMeanMin","GBTempMeanMax","GBTempDriftNeg","GBTempDriftPos","GBTempSigmaDriftMin","GBTempSigmaDriftMax","GBTempSigmaMin","GBTempSigmaMax","GBResCalcGage","GBTempValidDriftNeg","GBTempValidDriftPos","GBTempECShiftMin","GBTempECShiftMax","GBUncertaintyMin","GBUncertaintyMax","GBResDefMin","GBResDefMax","GBResCalcMinTotal","GBResCalcMaxTotal","GBResUserLow","GBResUserHigh","GBResAppLow","GBResAppHigh","CalcEC","ECMinOutput","ECMaxOutput","FTMin","FTMax","FTSPFOnlyMin","FTSPFOnlyMax","FTSPFMin","FTSPFMax","","SigmaP","SigmaD","GBDPassedMethod","","","","","","dB","Group"
"","","","Test #","Test Name","Test Type","Temp","Unit","Mean","Median","Standard Deviation","Min","Max","","Default Scales?","Process Dependent","Scale (Down)","Offset (Down)","Scale (Up)","Offset (Up)","N Sigma (Down)","N Sigma (Up)","GBD No Scale Min","GBD No Scale Max","GBD Min","GBD Max","EC/QA Low Limit (from tester)","EC/QA High Limit (from tester)","EC/QA Low Limit (Override)","EC/QA High Limit (Override)","EC / QA Min (Input)","EC / QA Max (Input)","GB Type","Tester Accuracy","HW Component Accuracy","T2T Gage or Combined Gage Sigma","B2B Gage Sigma","Correlation Target","Correlation Delta Min","Correlation Delta Max","Insertion Repeatability","Supply Mean Shift","Correlation Components Required?","Calculation Blank?","GB Test Type?","Limits Method","Temperature Components Required?","Means of Temperatures tested","Temperature Mean Shift (Min)","Temperature Mean Shift (Max)","NegDrift","PosDrift","Temperature Sigma Drift","Temperature Sigma Drift","Temperature Sigma Shift (Min)","Temperature Sigma Shift (Max)","Calculated Gage Components","Valid NegDrift","Valid PosDrift","EC Shift (Min)","EC Shift (Max)","Uncertainty GB (Min)","Uncertainty GB (Max)","Default Guardband (Min)","Default Guardband (Max)","Calculated Guardband (Min)","Calculated Guardband (Max)","Override Guardband (Min)","Override Guardband (Max)","Applied Guardband (Min)","Applied Guardband (Max)","Calc EC?","EC / QA Min (Output)","EC / QA Max (Output)","FT Min","FT Max","(For Calc Only) SPF (Min)","(For Calc Only) SPF (Max)","(For Calc Only) FT SPF (Min)","(For Calc Only) FT SPF (Min)","QA
GBD
Flag","Population Sigmas Passed","Drift Sigmas Passed","Passed GBD by Method","QA CPK","FT CPK","FT CP Low","FT CP High","Yield Loss","","","Data Sheet Parameter","Notes","","","Sigma T Max","Sigma TSPF Max","Sigma T","-40","0","32","85","125","","Neg Mean Drift","Pos Mean Drift","Drift Temp","-40","0","32","85","125"
"","","","1001030","T001.VCC_(Opens)/","TEST - Meas","-40","mV","-398.0064","-398.1014","1.285514","-402.5515","-393.9092","","","FALSE","1.33","0","0.66","0","","","","","-539.6070","-257.5936","","","-567.8082","100.0E-03","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","28.39541","28.39541","0.0","0.0","10.0","10.0","10.0","10.0","","","","-557.8082","-9.9","","","","","Exempt","22.49448","","","2.399998","2.258160","","","0.0000000006242622274376085%","",""," "," ","0.0"," ","-40","0.0","0.0","0.0","0.0"," "," "," "," ","-40","0.0","0.0","0.0","0.0",,,
"","","","1001030","T001.VCC_(Opens)/","TEST - Meas","0","mV","-366.5787","-366.3700","1.017647","-370.7556","-364.6286","","","FALSE","1.33","0","0.66","0","","","","","-495.6705","-237.9120","","","-521.4463","100.0E-03","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","26.07731","26.07731","0.0","0.0","10.0","10.0","10.0","10.0","","","","-511.4463","-9.9","","","","","Exempt","25.04422","","","2.399999","2.244815","","","0.0000000008227789072971707%","",""," "," ","0.0"," ","0","0.0","0.0","0.0","0.0"," "," "," "," ","0","0.0","0.0","0.0","0.0",,,
"","","","1001030","T001.VCC_(Opens)/","TEST - Meas","32","mV","-340.4388","-340.3506","947.3548E-03","-344.2844","-338.5449","","","FALSE","1.33","0","0.66","0","","","","","-460.3435","-220.9380","","","-483.9147","100.0E-03","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","24.20073","24.20073","0.0","0.0","10.0","10.0","10.0","10.0","","","","-473.9147","-9.9","","","","","Exempt","24.70761","","","2.393829","2.226749","","","0.0000000011926914903347844%","",""," "," ","0.0"," ","32","0.0","0.0","0.0","0.0"," "," "," "," ","32","0.0","0.0","0.0","0.0",,,
"","","","1001030","T001.VCC_(Opens)/","TEST - Meas","85","mV","-291.9250","-291.8786","879.5972E-03","-295.0388","-290.0082","","","FALSE","1.33","0","0.66","0","","","","","-395.2795","-189.1873","","","-415.8886","100.0E-03","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","20.79943","20.79943","0.0","0.0","10.0","10.0","10.0","10.0","","","","-405.8886","-9.9","","","","","Exempt","23.61667","","","2.399998","2.205910","","","0.000000001823775597197082%","",""," "," ","0.0"," ","85","0.0","0.0","0.0","0.0"," "," "," "," ","85","0.0","0.0","0.0","0.0",,,
"","","","1001030","T001.VCC_(Opens)/","TEST - Meas","125","mV","-247.4757","-247.4417","818.0301E-03","-251.6338","-245.6358","","","FALSE","1.33","0","0.66","0","","","","","-335.6706","-160.0946","","","-353.2281","100.0E-03","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","17.66640","17.66640","0.0","0.0","10.0","10.0","10.0","10.0","","","","-343.2281","-9.9","","","","","Exempt","22.13769","","","2.399997","2.172176","","","0.0000000035976674188749034%","",""," "," ","0.0"," ","125","0.0","0.0","0.0","0.0"," "," "," "," ","125","0.0","0.0","0.0","0.0",,,
"","","","1001110","T001.BST_(Opens)/","TEST - Meas","-40","mV","-444.4335","-444.6262","4.487738","-452.4939","-426.5046","","","FALSE","1.33","0","0.66","0","","","","","-626.9088","-275.5547","","","-662.0441","100.0E-03","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","33.10720","33.10720","0.0","0.0","10.0","10.0","10.0","10.0","","","","-652.0441","-9.9","","","","","Exempt","11.88659","","","2.399998","2.286153","","","0.0000000003480330029584387%","",""," "," ","0.0"," ","-40","0.0","0.0","0.0","0.0"," "," "," "," ","-40","0.0","0.0","0.0","0.0",,,
"","","","1001110","T001.BST_(Opens)/","TEST - Meas","0","mV","-369.5419","-370.1407","3.154611","-375.6868","-357.2428","","","FALSE","1.33","0","0.66","0","","","","","-516.6645","-231.4053","","","-545.6777","100.0E-03","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","27.28888","27.28888","0.0","0.0","10.0","10.0","10.0","10.0","","","","-535.6777","-9.9","","","","","Exempt","12.91511","","","2.406833","2.266610","","","0.0000000005237089185627478%","",""," "," ","0.0"," ","0","0.0","0.0","0.0","0.0"," "," "," "," ","0","0.0","0.0","0.0","0.0",,,
"","","","1001110","T001.BST_(Opens)/","TEST - Meas","32","mV","-320.8635","-321.5661","3.234817","-327.7885","-308.5089","","","FALSE","1.33","0","0.66","0","","","","","-452.5623","-198.9600","","","-480.8170","100.0E-03","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","24.04585","24.04585","0.0","0.0","10.0","10.0","10.0","10.0","","","","-470.8170","-9.9","","","","","Exempt","12.56733","","","2.445653","2.287926","","","0.0000000003353113019120822%","",""," "," ","0.0"," ","32","0.0","0.0","0.0","0.0"," "," "," "," ","32","0.0","0.0","0.0","0.0",,,
"","","","1001110","T001.BST_(Opens)/","TEST - Meas","85","mV","-235.3374","-235.8733","2.877930","-241.8708","-224.9101","","","FALSE","1.33","0","0.66","0","","","","","-335.9646","-143.9260","","","-357.3078","100.0E-03","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","17.87039","17.87039","0.0","0.0","10.0","10.0","10.0","10.0","","","","-347.3078","-9.9","","","","","Exempt","11.57605","","","2.444560","2.236268","","","0.0000000009811189860439087%","",""," "," ","0.0"," ","85","0.0","0.0","0.0","0.0"," "," "," "," ","85","0.0","0.0","0.0","0.0",,,
"","","","1001110","T001.BST_(Opens)/","TEST - Meas","125","mV","-177.5066","-177.8971","2.254904","-181.1216","-170.0294","","","FALSE","1.33","0","0.66","0","","","","","-254.0779","-108.2249","","","-268.6632","100.0E-03","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","13.43816","13.43816","0.0","0.0","10.0","10.0","10.0","10.0","","","","-258.6632","-9.9","","","","","Exempt","10.86332","","","2.399998","2.125749","","","0.0000000090149039428614%","",""," "," ","0.0"," ","125","0.0","0.0","0.0","0.0"," "," "," "," ","125","0.0","0.0","0.0","0.0",,,
"","","","1001140","T001.PGM0_(Opens)/","TEST - Meas","-40","mV","-628.0893","-628.1955","3.755992","-639.8043","-618.9084","","","FALSE","1.33","0","0.66","0","","","","","-865.3316","-399.6652","","","-911.8982","100.0E-03","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","45.59991","45.59991","0.0","0.0","10.0","10.0","10.0","10.0","","","","-901.8982","-9.9","","","","","Exempt","15.32175","","","2.399999","2.314100","","","0.00000000019288031233516442%","",""," "," ","0.0"," ","-40","0.0","0.0","0.0","0.0"," "," "," "," ","-40","0.0","0.0","0.0","0.0",,,
"","","","1001140","T001.PGM0_(Opens)/","TEST - Meas","0","mV","-558.4923","-558.0913","2.688782","-566.6689","-553.1899","","","FALSE","1.33","0","0.66","0","","","","","-764.2512","-357.9573","","","-805.9125","100.0E-03","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","40.30062","40.30062","0.0","0.0","10.0","10.0","10.0","10.0","","","","-795.9125","-9.9","","","","","Exempt","17.64997","","","2.410158","2.311707","","","0.00000000020293288483335298%","",""," "," ","0.0"," ","0","0.0","0.0","0.0","0.0"," "," "," "," ","0","0.0","0.0","0.0","0.0",,,
"","","","1001140","T001.PGM0_(Opens)/","TEST - Meas","32","mV","-514.5452","-514.1396","1.953946","-521.7167","-510.2383","","","FALSE","1.33","0","0.66","0","","","","","-699.9376","-331.8622","","","-736.7801","100.0E-03","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","36.84400","36.84400","0.0","0.0","10.0","10.0","10.0","10.0","","","","-726.7801","-9.9","","","","","Exempt","20.17701","","","2.400379","2.291706","","","0.0000000003096895705859494%","",""," "," ","0.0"," ","32","0.0","0.0","0.0","0.0"," "," "," "," ","32","0.0","0.0","0.0","0.0",,,
"","","","1001140","T001.PGM0_(Opens)/","TEST - Meas","85","mV","-444.4682","-444.0672","1.474779","-449.2267","-441.4230","","","FALSE","1.33","0","0.66","0","","","","","-602.9114","-287.5089","","","-634.4516","100.0E-03","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","31.72758","31.72758","0.0","0.0","10.0","10.0","10.0","10.0","","","","-624.4516","-9.9","","","","","Exempt","22.07999","","","2.399999","2.273177","","","0.00000000045668817895403106%","",""," "," ","0.0"," ","85","0.0","0.0","0.0","0.0"," "," "," "," ","85","0.0","0.0","0.0","0.0",,,
"","","","1001140","T001.PGM0_(Opens)/","TEST - Meas","125","mV","-378.6230","-378.5421","976.2076E-03","-383.1211","-376.6073","","","FALSE","1.33","0","0.66","0","","","","","-511.3587","-246.0254","","","-537.8920","100.0E-03","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","26.89960","26.89960","0.0","0.0","10.0","10.0","10.0","10.0","","","","-527.8920","-9.9","","","","","Exempt","26.43607","","","2.399999","2.249245","","","0.0000000007508415555016631%","",""," "," ","0.0"," ","125","0.0","0.0","0.0","0.0"," "," "," "," ","125","0.0","0.0","0.0","0.0",,,
"","","","1001130","T001.PGM1_(Opens)/","TEST - Meas","-40","mV","-699.9414","-699.9928","2.327785","-706.8286","-695.0271","","","FALSE","1.33","0","0.66","0","","","","","-949.4978","-452.7433","","","-999.3391","100.0E-03","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","49.97195","49.97195","0.0","0.0","10.0","10.0","10.0","10.0","","","","-989.3391","-9.9","","","","","Exempt","22.09883","","","2.401335","2.320812","","","0.00000000016721742119350031%","",""," "," ","0.0"," ","-40","0.0","0.0","0.0","0.0"," "," "," "," ","-40","0.0","0.0","0.0","0.0",,,
"","","","1001130","T001.PGM1_(Opens)/","TEST - Meas","0","mV","-640.9310","-640.9206","1.219000","-644.2095","-638.2121","","","FALSE","1.33","0","0.66","0","","","","","-862.1659","-418.1872","","","-906.5637","100.0E-03","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","45.33318","45.33318","0.0","0.0","10.0","10.0","10.0","10.0","","","","-896.5637","-9.9","","","","","Exempt","33.38455","","","2.399999","2.309904","","","0.00000000021084521579573822%","",""," "," ","0.0"," ","0","0.0","0.0","0.0","0.0"," "," "," "," ","0","0.0","0.0","0.0","0.0",,,
"","","","1001130","T001.PGM1_(Opens)/","TEST - Meas","32","mV","-587.3050","-587.3225","863.7082E-03","-590.2241","-585.1946","","","FALSE","1.33","0","0.66","0","","","","","-788.0080","-384.2010","","","-830.5961","100.0E-03","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","41.53480","41.53480","0.0","0.0","10.0","10.0","10.0","10.0","","","","-820.5961","-9.9","","","","","Exempt","43.07402","","","2.421866","2.322808","","","0.00000000016025281485922486%","",""," "," ","0.0"," ","32","0.0","0.0","0.0","0.0"," "," "," "," ","32","0.0","0.0","0.0","0.0",,,
"","","","1001130","T001.PGM1_(Opens)/","TEST - Meas","85","mV","-488.0423","-488.0167","745.4809E-03","-491.2412","-486.4044","","","FALSE","1.33","0","0.66","0","","","","","-655.0452","-319.1558","","","-688.6341","100.0E-03","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","34.43670","34.43670","0.0","0.0","10.0","10.0","10.0","10.0","","","","-678.6341","-9.9","","","","","Exempt","39.87717","","","2.399999","2.280912","","","0.00000000038847096490731184%","",""," "," ","0.0"," ","85","0.0","0.0","0.0","0.0"," "," "," "," ","85","0.0","0.0","0.0","0.0",,,
"","","","1001130","T001.PGM1_(Opens)/","TEST - Meas","125","mV","-410.9969","-410.9521","694.1590E-03","-416.0467","-409.5333","","","FALSE","1.33","0","0.66","0","","","","","-552.1653","-268.5091","","","-580.5308","100.0E-03","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","29.03154","29.03154","0.0","0.0","10.0","10.0","10.0","10.0","","","","-570.5308","-9.9","","","","","Exempt","36.72417","","","2.399998","2.258982","","","0.0000000006137023739289328%","",""," "," ","0.0"," ","125","0.0","0.0","0.0","0.0"," "," "," "," ","125","0.0","0.0","0.0","0.0",,,
"","","","1001150","T001.DATA_PGM2_(Opens)/","TEST - Meas","-40","mV","-550.3229","-549.8823","7.484412","-565.2319","-529.4375","","","FALSE","1.33","0","0.66","0","","","","","-791.6550","-333.5748","","","-837.4630","100.0E-03","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","41.87815","41.87815","0.0","0.0","10.0","10.0","10.0","10.0","","","","-827.4630","-9.9","","","","","Exempt","10.60184","","","2.399999","2.312678","","","0.00000000019879368811548026%","",""," "," ","0.0"," ","-40","0.0","0.0","0.0","0.0"," "," "," "," ","-40","0.0","0.0","0.0","0.0",,,
"","","","1001150","T001.DATA_PGM2_(Opens)/","TEST - Meas","0","mV","-457.8144","-457.9133","7.371858","-474.1659","-440.0484","","","FALSE","1.33","0","0.66","0","","","","","-667.7205","-272.9649","","","-707.1961","100.0E-03","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","35.36480","35.36480","0.0","0.0","10.0","10.0","10.0","10.0","","","","-697.1961","-9.9","","","","","Exempt","10.02623","","","2.399999","2.298671","","","0.0000000002674097726562227%","",""," "," ","0.0"," ","0","0.0","0.0","0.0","0.0"," "," "," "," ","0","0.0","0.0","0.0","0.0",,,
"","","","1001150","T001.DATA_PGM2_(Opens)/","TEST - Meas","32","mV","-394.5389","-393.9826","7.038121","-408.7177","-380.6662","","","FALSE","1.33","0","0.66","0","","","","","-580.9009","-232.5247","","","-617.2340","100.0E-03","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","30.86670","30.86670","0.0","0.0","10.0","10.0","10.0","10.0","","","","-607.2340","-9.9","","","","","Exempt","9.881449","","","2.417170","2.302352","","","0.0000000002474056997367179%","",""," "," ","0.0"," ","32","0.0","0.0","0.0","0.0"," "," "," "," ","32","0.0","0.0","0.0","0.0",,,
"","","","1001150","T001.DATA_PGM2_(Opens)/","TEST - Meas","85","mV","-335.3100","-334.3422","6.763162","-348.8534","-323.6361","","","FALSE","1.33","0","0.66","0","","","","","-499.9323","-194.5224","","","-530.4733","100.0E-03","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","26.52866","26.52866","0.0","0.0","10.0","10.0","10.0","10.0","","","","-520.4733","-9.9","","","","","Exempt","9.395322","","","2.399999","2.269027","","","0.0000000004979849073150957%","",""," "," ","0.0"," ","85","0.0","0.0","0.0","0.0"," "," "," "," ","85","0.0","0.0","0.0","0.0",,,
"","","","1001150","T001.DATA_PGM2_(Opens)/","TEST - Meas","125","mV","-296.5204","-295.7101","6.264107","-308.9314","-285.1975","","","FALSE","1.33","0","0.66","0","","","","","-444.3598","-170.8976","","","-471.7059","100.0E-03","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","23.59029","23.59029","0.0","0.0","10.0","10.0","10.0","10.0","","","","-461.7059","-9.9","","","","","Exempt","9.282346","","","2.399998","2.253725","","","0.0000000006843761173068586%","",""," "," ","0.0"," ","125","0.0","0.0","0.0","0.0"," "," "," "," ","125","0.0","0.0","0.0","0.0",,,
"","","","1001160","T001.CLK_EN_(Opens)/","TEST - Meas","-40","mV","-788.5526","-788.5627","954.5918E-03","-790.6911","-784.3059","","","FALSE","1.33","0","0.66","0","","","","","-1.056392E+03","-516.6645","","","-1.110365E+03","100.0E-03","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","55.52327","55.52327","0.0","0.0","10.0","10.0","10.0","10.0","","","","-1.100365E+03","-9.9","","","","","Exempt","48.51131","","","2.399999","2.325887","","","0.00000000015006543951055652%","",""," "," ","0.0"," ","-40","0.0","0.0","0.0","0.0"," "," "," "," ","-40","0.0","0.0","0.0","0.0",,,
"","","","1001160","T001.CLK_EN_(Opens)/","TEST - Meas","0","mV","-717.8227","-717.874","380.2152E-03","-718.777","-716.5841","","","FALSE","1.33","0","0.66","0","","","","","-957.7383","-472.2573","","","-1.006286E+03","100.0E-03","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","50.31932","50.31932","0.0","0.0","10.0","10.0","10.0","10.0","","","","-996.2864","-9.9","","","","","Exempt","102.0043","","","2.399999","2.317607","","","0.00000000017902594350325828%","",""," "," ","0.0"," ","0","0.0","0.0","0.0","0.0"," "," "," "," ","0","0.0","0.0","0.0","0.0",,,
"","","","1001160","T001.CLK_EN_(Opens)/","TEST - Meas","32","mV","-660.4313","-660.3793","313.1132E-03","-661.798","-659.9278","","","FALSE","1.33","0","0.66","0","","","","","-880.8723","-434.6447","","","-923.9445","100.0E-03","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","46.20222","46.20222","0.0","0.0","10.0","10.0","10.0","10.0","","","","-913.9445","-9.9","","","","","Exempt","109.4296","","","2.386101","2.296461","","","0.0000000002801736065506508%","",""," "," ","0.0"," ","32","0.0","0.0","0.0","0.0"," "," "," "," ","32","0.0","0.0","0.0","0.0",,,
"","","","1001160","T001.CLK_EN_(Opens)/","TEST - Meas","85","mV","-559.2775","-559.2759","541.9238E-03","-562.7587","-558.244","","","FALSE","1.33","0","0.66","0","","","","","-748.1636","-366.9771","","","-786.2822","100.0E-03","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","39.31911","39.31911","0.0","0.0","10.0","10.0","10.0","10.0","","","","-776.2822","-9.9","","","","","Exempt","58.88679","","","2.399999","2.295064","","","0.0000000002885472559744106%","",""," "," ","0.0"," ","85","0.0","0.0","0.0","0.0"," "," "," "," ","85","0.0","0.0","0.0","0.0",,,
"","","","1001160","T001.CLK_EN_(Opens)/","TEST - Meas","125","mV","-483.8477","-483.8144","594.0262E-03","-488.5227","-482.847","","","FALSE","1.33","0","0.66","0","","","","","-648.2577","-316.9871","","","-681.3848","100.0E-03","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","34.07424","34.07424","0.0","0.0","10.0","10.0","10.0","10.0","","","","-671.3848","-9.9","","","","","Exempt","47.93007","","","2.4","2.279252","","","0.00000000040220963875159684%","",""," "," ","0.0"," ","125","0.0","0.0","0.0","0.0"," "," "," "," ","125","0.0","0.0","0.0","0.0",,,
"","","","1001090","T001.LX_(Opens)/","TEST - Meas","-40","mV","-451.2112","-442.0140","18.79927","-487.5416","-410.2866","","","FALSE","1.33","0","0.66","0","","","","","-750.1291","-223.3542","","","-817.3095","100.0E-03","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","40.87048","40.87048","0.0","0.0","10.0","10.0","10.0","10.0","","","","-807.3095","-9.9","","","","","Exempt","8.686891","","","2.510126","2.434192","","","0.000000000014115285756229726%","",""," "," ","0.0"," ","-40","0.0","0.0","0.0","0.0"," "," "," "," ","-40","0.0","0.0","0.0","0.0",,,
"","","","1001090","T001.LX_(Opens)/","TEST - Meas","0","mV","-310.1776","-309.8164","4.985628","-331.6773","-295.2424","","","FALSE","1.33","0","0.66","0","","","","","-452.3216","-184.9741","","","-480.7383","100.0E-03","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","24.04191","24.04191","0.0","0.0","10.0","10.0","10.0","10.0","","","","-470.7383","-9.9","","","","","Exempt","10.28550","","","2.425164","2.275546","","","0.00000000043463220691497164%","",""," "," ","0.0"," ","0","0.0","0.0","0.0","0.0"," "," "," "," ","0","0.0","0.0","0.0","0.0",,,
"","","","1001090","T001.LX_(Opens)/","TEST - Meas","32","mV","-266.3353","-265.1229","3.782649","-279.9546","-256.8687","","","FALSE","1.33","0","0.66","0","","","","","-384.4115","-160.8020","","","-410.5662","100.0E-03","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","20.53331","20.53331","0.0","0.0","10.0","10.0","10.0","10.0","","","","-400.5662","-9.9","","","","","Exempt","11.19879","","","2.467864","2.288980","","","0.0000000003279624313970781%","",""," "," ","0.0"," ","32","0.0","0.0","0.0","0.0"," "," "," "," ","32","0.0","0.0","0.0","0.0",,,
"","","","1001090","T001.LX_(Opens)/","TEST - Meas","85","mV","-199.0122","-198.1254","4.697645","-213.4088","-189.6777","","","FALSE","1.33","0","0.66","0","","","","","-302.1735","-112.7454","","","-323.6315","100.0E-03","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","16.18657","16.18657","0.0","0.0","10.0","10.0","10.0","10.0","","","","-313.6315","-9.9","","","","","Exempt","9.434456","","","2.453111","2.24195","","","0.0000000008728515535472313%","",""," "," ","0.0"," ","85","0.0","0.0","0.0","0.0"," "," "," "," ","85","0.0","0.0","0.0","0.0",,,
"","","","1001090","T001.LX_(Opens)/","TEST - Meas","125","mV","-151.6129","-150.5343","4.663027","-168.5905","-141.5706","","","FALSE","1.33","0","0.66","0","","","","","-238.8561","-81.59896","","","-261.0648","100.0E-03","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","13.05824","13.05824","0.0","0.0","10.0","10.0","10.0","10.0","","","","-251.0648","-9.9","","","","","Exempt","9.580990","","","2.564900","2.310540","","","0.00000000020802222261567743%","",""," "," ","0.0"," ","125","0.0","0.0","0.0","0.0"," "," "," "," ","125","0.0","0.0","0.0","0.0",,,
"","","","1001070","T001.VDDH_(Opens)/","TEST - Meas","-40","mV","-322.7505","-322.8486","1.524172","-326.3947","-317.4973","","","FALSE","1.33","0","0.66","0","","","","","-441.4211","-206.9796","","","-464.8652","100.0E-03","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","23.24826","23.24826","0.0","0.0","10.0","10.0","10.0","10.0","","","","-454.8652","-9.9","","","","","Exempt","17.56503","","","2.399998","2.229380","","","0.0000000011301188070145361%","",""," "," ","0.0"," ","-40","0.0","0.0","0.0","0.0"," "," "," "," ","-40","0.0","0.0","0.0","0.0",,,
"","","","1001070","T001.VDDH_(Opens)/","TEST - Meas","0","mV","-285.3347","-285.3895","1.182812","-288.6132","-281.6501","","","FALSE","1.33","0","0.66","0","","","","","-388.9339","-183.6369","","","-412.2145","100.0E-03","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","20.61572","20.61572","0.0","0.0","10.0","10.0","10.0","10.0","","","","-402.2145","-9.9","","","","","Exempt","20.79874","","","2.453596","2.258757","","","0.0000000006165855795959024%","",""," "," ","0.0"," ","0","0.0","0.0","0.0","0.0"," "," "," "," ","0","0.0","0.0","0.0","0.0",,,
"","","","1001070","T001.VDDH_(Opens)/","TEST - Meas","32","mV","-254.7413","-255.0225","1.398891","-257.7949","-249.4133","","","FALSE","1.33","0","0.66","0","","","","","-349.9691","-162.5896","","","-367.8177","100.0E-03","","","Both","","","","","","","","","","","","","Guaranteed By Design","","","","","","","","","","","","","","","","","","18.39588","18.39588","0.0","0.0","10.0","10.0","10.0","10.0","","","","-357.8177","-9.9","","","","","Exempt","15.59331","","","2.381015","2.167544","","","0.000000003946263305686732%","",""," "," ","0.0"," ","32","0.0","0.0","0.0","0.0"," "," "," "," ","32","0.0","0.0","0.0","0.0",,,
